name,latitude,longitude
Văleni,46.38454,27.84501
Văleni,46.26667,27.43333
Văleni,46.26759,25.33052
Văleni,46.27764,23.15639
Văleni,46.18891,22.6861
Văleni,46.12039,24.14145
Văleni,46.09301,23.4273
Văleni,46.07145,27.15777
Văleni,45.95657,27.09447
Văleni,45.96034,24.96832
Văleni,45.98598,23.22234
Văleni,45.75,23.2
Văleni,45.26339,24.53678
Văleni,45.08323,24.11657
Văleni,44.79172,23.83313
Văleni,44.75,25.66667
Văleni,44.74088,23.3867
Văleni,44.29573,24.30604
Văleni,44.23333,24.78333
Văleni,44.02051,27.87799
Valea Zidului,44.96667,26.13333
Valea Zălanului,46.01136,25.75539
Valea Voineşti,45.85,26.18333
Valea Vistierului,45.11667,26.61667
Valea Vișeului,47.91203,24.15842
Valea Vinului,47.71667,24.43333
Valea Vinului,47.71667,23.18333
Valea Vinului,47.4802,24.8303
Valea Vânţului,46.56667,23.8
Valea Vințului,46.01764,23.45588
Valea Viilor,47.18333,24.18333
Valea Viilor,47.1,24.2
Valea Viilor,46.08333,24.28333
Copalnic-Deal,47.51135,23.65317
Valea Viei,45.3101,26.34892
Valea Viei,44.97524,24.36388
Valea Viei,44.741,23.33442
Valea Verzei,45.39525,26.63137
Valea Verde,46.31118,22.94979
Valea Vaselor,45.2,24.38333
Valea Văleni,44.7852,23.83801
Valea Vai de Ei,44.66667,24.41667
Valea Vadului,46.5539,23.4259
Valea Uzului,46.28333,25.86667
Valea Uțului,46.34965,22.82258
Valea Ursului,45.11667,24.3
Valea Ursului,47.13626,27.49221
Valea Ursului,46.81667,27.08333
Valea Ursului,45.46378,26.64966
Valea Ursului,44.98725,22.73032
Valea Ursului,44.8894,24.77108
Valea Ursului,44.79897,23.97686
Valea Ursului,44.59005,23.05547
Valea Ursoii,44.95847,26.175
Valea Urloii,45.0098,26.28457
Valea Urieșului,46.63306,24.0892
Valea Ungurului,47.93013,23.88936
Valea Ungurului,45.61667,22.95
Valea Ungurului,46.80499,24.48055
Valea Ungurașului,47.07645,24.11503
Valea Unghiului,45.25,24.55
Valea Unghiului,45.12278,26.42227
Valea Ungei,44.43333,23.8
Valea Ulieșului,46.73657,24.36881
Valea Uleiului,45.18195,24.67838
Valea Ugra,46.52528,25.97668
Valea Udriştii,44.66667,23.1
Valea Turcilor,44.56667,23.28333
Valea Țupilor,46.26334,23.26362
Valea Tocii,45.31882,26.03295
Valea Tisei,47.65,24.66667
Valea Târsei,45.17711,25.63323
Valea Târnei,47.12517,22.53019
Valea Târgului,46.65507,27.6545
Valea Tânoasă,46.65,23.95
Valea Timișului,45.34891,22.26592
Valea Ţiganilor,44.9,24.0
Valea Teliului,45.7,25.85
Valea Teiului,44.5609,23.15571
Valea Teilor,45.1115,28.48801
Valea Teancului,45.18333,26.7
Valea Ţapului,43.96667,27.73333
Valea Șurii,46.63676,24.05261
Valea Surduc,46.9,24.15
Valea Şultă,46.45,25.85
Valea Suliţei,45.41667,24.31667
Valea Stupinii,45.2682,26.14428
Valea Strâmbă,46.69429,25.59956
Valea Străjerilor,47.51667,25.46667
Valea Stânii,47.53333,25.56667
Valea Stânii,44.98672,24.96468
Valea Stânii,44.25138,26.61636
Valea Stânei,47.55314,25.16312
Valea Stânei,45.4741,26.78255
Valea Stâlpului,45.21196,26.01541
Valea Stejarului,46.61667,27.4
Valea Stejarului,44.91667,23.85
Valea Stejarului,47.87441,23.98953
Valea Stejarului,45.86667,21.56667
Valea Ștefanului,45.36844,26.54257
Valea Stănişoara,47.45,26.1
Valea Stanciului,43.98333,23.86667
Valea Spinului,47.78333,24.25
Valea Șoșii,46.4618,26.54992
Valea Soarelui,44.02882,24.27635
Valea Slimnicului,45.93333,24.08333
Valea Sânpetrului,46.68213,24.26333
Valea Sânpetrului,46.62258,24.28666
Valea Sânmartinului,46.73333,24.33333
Valea Sângeorgiului,45.74538,23.06383
Valea Sângătinului,45.88333,23.85
Valea Siliștei,46.74529,27.83118
Valea Siliștii,45.19027,24.90731
Valea Sicheviței,44.71026,21.8592
Valea Sibiciului,45.36331,26.38016
Valea Șesii,46.27545,23.18019
Valea Şerpilor,45.01667,23.08333
Valea Seman,45.01074,26.30122
Valea Secii,44.7,24.46667
Valea Secăturii,46.3,23.53333
Valea Seacă,47.51667,25.55
Valea Seacă,45.28333,26.35
Valea Seacă,45.26667,26.26667
Valea Seacă,44.98333,26.23333
Valea Seacă,48.0808,23.16489
Valea Seacă,47.29219,26.66876
Valea Seacă,47.13944,26.29956
Valea Seacă,46.75109,27.97621
Valea Seacă,46.74536,24.40753
Valea Seacă,46.46475,26.88054
Valea Seacă,46.24281,27.04594
Ştefan Cel Mare,46.20526,26.85488
Valea Seacă,46.08446,26.11993
Valea Seacă,45.10393,26.26778
Valea Seacă,44.41081,26.8977
Valea Seacă,44.16667,28.43333
Valea Scurtă,46.10391,26.19728
Valea Scrudei,47.71667,24.43333
Valea Screzii,45.2942,26.18303
Valea Șchiopului,45.44037,26.88883
Valea Scheiului,44.93761,24.47694
Valea Scheilor,44.96667,26.13333
Valea Scheilor,45.07459,26.40184
Valea Satului,44.9,24.58333
Valea Satului,46.95346,27.5482
Valea Satului,44.44784,23.90926
Valea Sasului,45.11667,24.68333
Valea Sasului,46.82272,24.48454
Valea Sasului,46.28463,24.02867
Valea Șesii,46.3773,23.23859
Valea Sării,45.4,26.55
Valea Sării,45.87686,26.79873
Valea Săracă,44.96667,26.13333
Valea Șapartocului,46.20631,24.85021
Valea Sapartocului,46.15,24.9
Valea Sălciilor,45.19795,26.6107
Valea Salciei,46.45665,27.19398
Valea Salciei,45.49622,26.82361
Valea Sadului,45.16667,23.38333
Valea Rusului,44.37173,27.00708
Valea Runi,47.83333,24.23333
Valea Rumâneştilor,45.26667,25.05
Valea Rotundă,46.40696,25.32745
Valea Roșie,44.7964,21.81628
Valea Roșie,44.17755,26.63457
Valea Roatei,45.30535,26.47252
Valea Rizii,45.03793,24.89998
Valea Râului,44.93889,24.31705
Valea Râmnicului,45.36395,27.04197
Valea Rece,46.58333,26.0
Valea Rece,46.62082,25.95827
Valea Rece,46.57107,24.33606
Valea Rea,45.36667,26.31667
Valea Rea,45.0,25.73333
Valea Rea,44.5,23.61667
Valea Rea,45.83333,23.26667
Valea Ravensca,44.72563,21.85826
Valea Raului,47.71667,24.43333
Valea Ratei,45.41555,26.89721
Valea Rajkó,46.53333,25.96667
Valea Răii,45.06667,24.33333
Valea Racului,47.36267,26.87691
Valea Racilor,44.77205,23.25414
Valea Răchitei,44.75973,21.87306
Valea Puțului Merei,45.1595,26.66789
Valea Puţului-Lipia,45.15,26.66667
Valea Puţului,45.25,26.75
Valea Putnei,47.48547,25.37691
Valea Purcarului,45.31303,26.55273
Valea Purcăriei,44.81667,23.46667
Valea Purcăreţ,47.2,23.53333
Valea Prunişorului,44.48333,22.91667
Valea Presnei,44.35145,26.71976
Valea Poștei,44.32583,25.27537
Valea Porumbului,44.48333,22.91667
Valea Porcului,47.73333,24.36667
Valea Porcului,46.18333,23.05
Valea Porcului,45.46667,26.65
Valea Porcului,44.91667,24.08333
Valea Popii,46.86191,27.41276
Valea Popii,45.09253,25.0224
Valea Popii,44.96447,26.13077
Valea Popii,44.86726,25.08668
Valea Popii,44.16193,26.5473
Valea Ponor,46.13333,22.51667
Valea Pomilor,47.31889,22.95393
Valea Pojarului,44.9323,23.727
Valea Poienii,46.22521,23.14271
Valea Poienii,46.06956,22.63867
Valea Poenii,47.65,24.66667
Valea Poenii,45.13333,25.63333
Valea Poienei,47.41667,26.58333
Valea Poenii,47.18777,24.63651
Valea Poienii,44.96382,26.16587
Valea Poienii,44.74462,23.05286
Valea Poienari,45.21667,25.05
Valea Podului,45.1,24.95
Valea Podului,45.91667,24.16667
Valea Plopului,45.29585,26.16755
Valea Plopilor,44.23974,25.82007
Valea Pietrei,45.00963,26.21968
Valea Petrişului,46.93333,24.8
Valea Petrii,45.35,23.23333
Valea Petrii,44.66667,22.88333
Valea Petrii,44.58302,23.09359
Valea Peştelui,47.71667,24.43333
Valea Perilor,44.58333,23.01667
Valea Perilor,44.84731,22.92148
Valea Pechii,45.19053,25.01261
Valea Pateşti,45.31667,26.03333
Valea Părului,45.36374,26.77706
Valea Părului,43.91727,25.46589
Valeapai,45.49175,21.72395
Valea Pădurii,46.61969,24.0537
Valea Pădurii,46.13333,22.9
Valea Orlii,45.03333,23.98333
Valea Orlei,44.97089,26.12477
Valea Orevița,44.69127,21.92505
Valea Oprişeni,46.56667,23.8
Valea Oprii,45.16386,25.70547
Valea Oilor,47.24375,27.10173
Valea Oanei,46.66983,27.431
Valea Nucului,45.45,26.58333
Valea Nucului,45.25782,26.73003
Valea Nucetului,45.01173,26.26163
Valea Nucarilor,45.03333,28.93333
Valea Nicovani,44.96248,26.18987
Valea Nenii,44.88557,25.08938
Valea Negrilesii,46.23697,23.21706
Valea Neagului,44.96667,24.78333
Valea Neagră,47.83333,24.23333
Valea Neagră,47.76432,23.61307
Valea Neagră,45.81312,26.63643
Văleanca,45.08333,26.51667
Valea Nandrului,45.79745,22.83844
Valea Nandrii,45.01809,24.88155
Valea Nacului,46.18109,27.06254
Mușcel,45.33333,26.3
Valea Muscelului,45.16179,24.76593
Valea Muierii de Sus,44.58333,23.65
Valea Muierii de Jos,44.55801,23.67855
Valea Motrului,44.69823,23.11703
Valea Moşului,45.0,24.75
Valea Moșneagului,46.73081,27.21932
Valea Morii,47.73333,24.36667
Valea Morii,45.18333,25.65
Valea Morii,47.4962,22.54323
Valea Morii,46.35928,22.96219
Valea Morii,46.35,27.21667
Valea Morii,45.12136,25.48774
Valea Moldovei,47.46667,26.03333
Valea Maciului,46.34085,22.82851
Valea Minișului,45.02077,21.90475
Valea Miniscului,44.91667,22.0
Valea Milcovului,45.78347,26.85519
Valea Mijlocie,47.25,23.4
Valea Mighindoalei,45.96667,24.26667
Valea Mieilor,44.96831,26.22205
Valea Mică,46.71439,27.13722
Valea Mică,46.39123,26.94495
Valea Mică,46.07887,23.27841
Valea Mică,45.78164,25.99314
Valea Mică,45.60068,26.92014
Valea Mică,44.77598,23.10051
Valea Mică,44.7,21.85
Valea Merilor,46.4487,27.20102
Valea Merilor,44.47169,24.65611
Valea Mărului,46.73964,27.20567
Valea Mărului,45.83866,27.69138
Valea Mare Veche,44.46667,24.45
Valea Mare Pravăț,45.29171,25.0925
Valea Mare-Podgoria,44.88513,24.90613
Valea Mare de Criș,46.99302,22.5741
Valea Mare de Criș,46.20612,22.70132
Valea Mare de Codru,46.80819,22.0806
Valea Mare-Bratia,45.07266,24.95078
Valea Mare,45.51667,22.43333
Valea Mare,45.06667,24.95
Valea Mare,47.46667,24.95
Valea Mare,47.05445,26.56965
Valea Mare,46.83224,27.32812
Valea Mare,46.81398,27.45954
Valea Mare,46.80292,24.39289
Valea Mare,46.7258,27.11886
Valea Mare,46.66349,27.49034
Valea Mare,46.63762,24.30019
Valea Mare,46.62083,27.25994
Valea Mare,46.45,26.88333
Valea Mare,46.41667,24.96667
Valea Mare,46.36667,23.2
Valea Mare,46.32094,22.36023
Valea Mare,46.02211,23.26071
Valea Mare,45.99004,22.23838
Valea Mare,45.76667,26.0
Valea Mare,45.50337,21.80528
Valea Mare,45.11263,23.08004
Valea Mare,45.05949,25.60907
Valea Mare,45.06396,25.15681
Valea Mare,45.01451,23.88994
Valea Mare,44.93783,24.23883
Valea Mare,44.87659,25.07083
Valea Mare,44.78333,25.23333
Valea Mare,44.7,21.85
Valea Mare,44.66667,24.0
Valea Mare,44.54928,23.69536
Valea Mare,44.46667,24.43333
Valea Marcului,44.51597,23.24234
Valea Mantei,44.97632,26.16329
Valea Mânăstirii,44.82345,22.93577
Valea Mănăstirii,46.30146,23.52287
Valea Mănăstirii,45.0256,25.0123
Valea Malului,47.65,24.66667
Valea Mlacii,46.2353,23.25837
Valea Măgurii,47.31667,24.75
Valea Măgurei,45.19457,24.5562
Valea Măgherușului,47.1153,24.40027
Valea Măcrișului,44.74379,26.83015
Valea Măceșului,45.39504,24.00761
Valea Lupului,47.1792,27.49965
Valea Lupului,46.86667,24.48333
Valea Lupului,46.48544,27.54844
Valea Lupului,46.40421,27.23377
Valea Lupului,46.01667,24.15
Valea Lupului,45.47169,23.12633
Valea Lupului,45.351,26.34546
Valea Lupșii,46.38072,23.22753
Valea Lungului,44.35141,23.66728
Valea Lungă-Vârfuri,45.06667,25.55
Valea Lungă Română,45.75533,21.95479
Valea Lungă Ogrea,45.05978,25.59024
Valea Lungă Mică,46.56667,23.8
Valea Lungă Maghiară,46.56667,23.8
Valea Lungă Maghiară,45.75,21.95
Valea Lungă Gorgota,45.06466,25.5595
Valea Lungă-Cricov,45.06528,25.58793
Valea Lungă,47.18683,27.64911
Valea Lungă,47.16673,23.51409
Valea Lungă,46.18971,24.37064
Valea Lungă,46.15166,27.8315
Valea Lungă,46.12592,24.04541
Valea Lungă,46.08333,22.78333
Valea Lungă,45.98523,22.68566
Valea Lungă,44.81052,24.05214
Valea Luncii,47.16761,24.02744
Valea lui Stroe,44.51667,23.48333
Valea lui Stan,45.34883,24.21397
Valea lui Stan,44.7,23.63333
Valea lui Soare,44.15,26.73333
Valea lui Pavel,46.51593,25.21682
Valea lui Paul,46.11667,23.21667
Valea lui Pătru,44.4723,23.52128
Valea lui Opriş,47.2,23.86667
Valea lui Noe,46.4,27.13333
Valea lui Mihai,47.51667,22.15
Valea lui Mihai,46.02619,23.46997
Valea lui Maș,45.21503,24.76104
Valea lui Lalu,45.45899,26.86632
Valea lui Ivan,45.61667,24.05
Valea lui Ion,46.7035,26.62499
Valea lui Ioan,45.51667,23.11667
Valea lui Enache,45.08293,24.64468
Valea lui Dragomir,45.4,26.63333
Valea lui Darie,46.44926,27.94296
Valea lui Dan,45.08022,25.59209
Valea lui Cati,46.64532,23.9436
Valea lui Bosie,46.71007,27.97356
Valea lui Antaloc,46.56898,25.96683
Valea lui Alb,44.70721,24.31471
Valea Loznei,47.26081,23.49466
Valea Leurzii,45.16186,25.48533
Valea Leșului,47.33069,23.47984
Valea Lespezii,45.34475,26.04266
Valea Legii,46.85,24.08333
Valea Lată,46.65,23.95
Valea Largă-Sărulești,45.50988,26.77883
Valea Largă,46.62257,24.07758
Valea Largă,46.36637,23.40071
Valea Largă,45.50968,26.88391
Valea Largă,45.16205,25.25311
Valea Largă,44.96371,26.1982
Valea Komjath,46.53333,25.96667
Ștefan Odobleja,44.57583,22.83028
Valea Izvoarelor,46.43855,24.37597
Valea Itului,45.18333,25.08333
Valea Iscadrei,47.71667,24.43333
Valea Întunecoasă,46.56125,25.95365
Valea Întunecoasă,46.56667,23.8
Valea Îndărăt,45.19891,25.05624
Valea Ilei,47.65,24.66667
Valea Ierii,46.65,23.35
Valea Iclandului,46.53439,24.25391
Valea Iaşului,45.18333,24.71667
Valea Iarului,44.98333,26.23333
Valea Humei,44.98333,26.23333
Valea Hranei,47.2247,23.55332
Valea Hotarului,47.65,24.66667
Valea Hotarului,45.75,24.2
Valea Hotarului,45.36667,26.76667
Valea Hotarului,45.321,25.17095
Valea Holhorii,46.31889,23.19926
Valea Hogei,46.70446,27.27454
Valea Hobiţei,44.75,23.1
Valea Haret,44.96667,26.13333
Valea Gurunelelor,45.08333,24.31667
Valea Groșilor,47.23972,23.7451
Valea Grecului,46.71985,28.10123
Valea Grajdului,47.87646,26.74573
Valea Grădiștei,44.8861,23.79189
Valea Goblii,45.99905,23.4653
Valea Glodului,47.50993,26.44857
Valea Glodului,46.64699,24.08481
Valea Glodului,45.1,25.28333
Valea Gârboului,47.20622,23.92315
Valea Gârbea,46.53555,25.94379
Valea Giogești,46.30778,23.28376
Valea Gardului,45.18333,26.05
Valea Gardului,45.01667,26.31667
Valea Furcii,45.96667,24.26667
Valea Frumoasă,46.96667,25.71667
Valea Frăției,46.64515,24.06852
Valea Foii,45.3,25.06667
Valea Florilor,46.66464,23.86035
Valea Fântânilor,44.50176,23.48444
Valea Fântânei,45.35,26.41667
Valea Fântânei,45.40547,26.52186
Valea Fânaţului,46.61448,27.11449
Valea Fetiţei,47.25,23.4
Valea Fetei,44.63166,24.33995
Valea Faurului,45.19975,24.78775
Valea Fata,46.45,25.85
Valea Enei,46.80042,27.15055
Valea Dulce,45.11428,26.20787
Valea Dragului,44.21222,26.30361
Valea Drăganului,46.89891,22.83028
Valea Dragă,46.45,26.88333
Valea Dobârlăului,45.7305,25.93501
Valea Dindărăt Mică,45.2,25.05
Valea Dâljii,45.51414,22.88626
Valea de Sus,46.93333,25.35
Valea de Sus,46.43333,26.86667
Valea de Sus,46.55,22.53333
Valea Deșului,44.85544,23.57032
Valea de Peşti,45.33333,23.15
Valeadeni,45.40016,22.01337
Valea de Jos,46.93333,25.35
Valea de Jos,46.45,26.9
Valea de Jos,46.57211,22.48626
Valea de Casă,45.2,24.23333
Valea de Brazi,45.31798,23.08245
Valea Danului,45.18333,24.65
Valea Dăii,46.22569,24.89612
Valea Dadei,44.8263,25.27431
Valea Dacilor,44.19495,28.31776
Valea cu Stuf,44.83333,26.93333
Valea Cucului,45.06525,26.22793
Valea Cucii,44.96491,24.48411
Valea cu Apă,46.16667,27.41667
Valea cu Apă,44.84553,23.25705
Valea Crişului,46.21667,24.8
Valea Crișului,46.95098,22.64372
Valea Crişului,45.91667,25.76667
Valea Cristolţului,47.25,23.4
Valea Crângului,44.99385,26.25934
Valea Cricovului,45.11525,26.24873
Valea Cotoarei,45.49812,26.6722
Valea Cotești,45.63446,27.07581
Valea Coșuștei,44.70729,22.91573
Valea Corbului,45.18333,25.65
Valea Corbului,44.91141,25.03479
Valea Copcii,44.63544,22.76031
Comisoaia,45.3,26.91667
Valea Coma,46.28333,23.28333
Valea Colceagului,44.63333,26.46667
Valea Codrului,46.33333,26.58333
Valea Cocești,46.29665,23.2887
Valea Ciurenilor,47.22517,23.52211
Valea Ciungii,47.83333,24.23333
Valea Ciuciului,46.40802,23.99439
Valea Cireșului,44.16699,25.56437
Valea Cireșoii,47.15074,24.02623
Valea Ciorii,44.71667,27.56667
Valea Cânepei,46.80972,28.12389
Valea Cânepii,45.08333,27.81667
Valea Câmpului,46.31667,26.5
Valea Chioarului,47.43333,23.48333
Valea Cheii,45.15594,24.2491
Valea Cetățuia,45.21728,25.20498
Valea Cerului,47.23789,22.4964
Valea Ceplei,44.7,23.4
Valea Cătinei,45.29228,26.23574
Valea Caselor,47.65,24.66667
Valea Caselor,47.53333,25.56667
Valea Caselor,47.13333,22.26667
Valea Caselor,45.35,25.16667
Valea Caselor,45.26667,25.0
Valea Caselor,46.72038,27.21011
Valea Caselor,46.39836,23.03362
Valea Caselor,44.94697,24.12416
Valea Caselor,44.80052,25.24704
Valea Caselor,44.65597,24.23601
Valea Căşeiului,47.2,23.86667
Valea Casei,46.36667,27.43333
Valea Caprei,44.9,24.7
Valea Caprei,45.15,26.46667
Valea Capelei,46.5593,25.98997
Valea Calului,45.227,24.59187
Valea Călugărească,44.96667,26.15
Valea Caldă,46.56667,23.78333
Valea Caldă,46.84985,24.13945
Valea Buţii,45.08333,24.78333
Valea Bună,44.63598,23.1108
Valea Bulzului,46.06667,23.28333
Valea Bujorului,44.07712,25.83348
Valea Budului,46.5962,26.81901
Valea Bucurului,46.32201,23.37049
Valea Brodulă,46.83333,25.88333
Valea Brazilor,45.0532,24.68192
Valea Brătia,44.93333,22.9
Valea Bradului,46.51667,25.13333
Valea Bradului,46.15136,22.82883
Valea Bradului,46.83333,25.88333
Valea Bradului,46.56667,25.01667
Valea Bradului,45.16501,25.61156
Valea Bradului,45.09744,25.00194
Valea Brădetului,45.32654,26.03606
Valea Bourei,47.42507,26.50644
Valea Boului,45.38333,26.4
Valea Boțului,46.52011,27.17557
Valea Botei,45.11667,26.63333
Valea Borului,45.30584,26.0376
Valea Bortoş,46.6,26.03333
Valea Boroș,46.54739,25.98849
Valea Borcutului,47.37483,24.65293
Valea Bolvașnița,44.94602,22.39019
Valea Boierească,44.98107,24.72919
Valea Boierească,44.86667,24.93333
Valea Boierească,44.83333,24.96667
Valea Bocului,46.56667,23.35
Valea Bocşei,46.13333,22.51667
Valea Bobului,45.00693,26.22924
Valea Bistriţei,47.58333,25.13333
Valea Bistrii,46.38009,23.0686
Valea Bistrei,45.52559,22.42738
Valea Bisericii,44.68333,22.96667
Valea Bisericii,44.75663,23.02651
Valea Bisericii,44.58871,26.56718
Valea Bârzavei,45.33333,22.0
Valea Bârnii Vale,46.28333,23.28333
Valea Bârnii,46.26667,23.33333
Valea Bârluţeşti,46.28333,23.28333
Valea Beciului,45.49061,27.04247
Valea Banului,46.9,22.13333
Valea Bancului,47.39852,25.1915
Valea Banului,45.33863,26.50877
Valea Bălcească,44.99027,24.42871
Valea Badii Piţigaia,45.06667,25.01667
Valea Badii,44.98333,24.88333
Valea Bădenilor,45.26273,25.19434
Valea Babei,45.18128,24.49828
Valea Babei,46.33333,27.33333
Valea Babii,45.62417,22.57375
Valea Arsului,46.09361,22.86999
Valea Arinilor,46.49793,26.50918
Valea Arini,47.12694,26.29377
Valea Argovei,44.35,26.78333
Valea Anilor,44.36466,22.92277
Valea Anei,45.30692,26.19622
Valea Alunului,44.69,22.95083
Valea Alunișului,44.94822,24.14508
Valea Albă,47.07509,26.53128
Valea Albă,46.25411,23.20845
Valea Albă,44.1,25.6
Valea Agrișului,46.57012,23.55913
Valea Adâncă,47.1316,27.55576
Valea Abruzel,46.26385,23.1368
Valea,46.56329,24.79691
Valea,46.07104,22.56318
Valea,45.10804,25.26147
Valea,44.72242,23.20294
Vale,46.9491,25.37869
Vale,47.08127,23.72177
Valea,46.7561,24.37865
Vale,46.25,23.2
Vale,45.78188,23.89549
Valchid,46.16981,24.5831
Valcea,45.18333,24.5
Valcău de Sus,47.1145,22.72988
Valcău de Jos,47.11667,22.73333
Vălcani,46.00357,20.39865
Vălari,45.1588,23.2343
Vălari,45.68339,22.73534
Vălanii de Beiuș,46.70148,22.24627
Vălani de Pomezeu,46.78657,22.32506
Vălani,46.63333,22.03333
Văjeşti,44.71667,24.93333
Văile,47.65,24.66667
Văi,46.34871,23.21035
Vaidomir,44.21667,27.15
Vaideiu,46.49534,24.32084
Vaidei,45.86727,23.30076
Vaidei,45.18633,23.27132
Vaideeni,45.16667,23.93333
Vaidacuța,46.41906,24.52626
Vaida-Cămăraș,46.82823,23.94724
Vaida,47.25279,21.99477
Văianu,44.93694,22.9625
Văgiuleşti,44.71667,23.08333
Văgaș,48.06507,23.25991
Văieni,45.03333,22.83333
Vadu Vlădichii,47.81667,25.95
Vadu Vejei,46.99608,27.24399
Vadu Stanchii,44.52793,25.48607
Vadu Sorești,45.315,26.87748
Vadu Săpat,45.03973,26.387
Vadu Roşca de Jos,45.61667,27.41667
Vadu Roșca,45.63864,27.45716
Vadurile,46.37319,27.54544
Vaduri,46.92763,26.26087
Vădurele,47.33183,23.34172
Vădurele,46.93319,26.25074
Vădurele,46.72958,26.57173
Vadu Paşii,45.16667,26.9
Vadu Părului,44.93132,26.2094
Vadu Oii,44.74191,27.8865
Vadu Oii,45.53419,26.47544
Vadu Nou,45.15,26.88333
Vadu Negrilesei,47.38494,25.84109
Vadu Moţilor,46.4,22.96667
Vadu Moldovei,47.38333,26.36667
Vadu Lat,44.34493,25.67627
Vadu Izei,47.93333,23.88333
Vadu Izei,47.88821,23.93209
Vadu Dobrii,45.69187,22.54521
Vadu Crişului,46.98333,22.51667
Vadu Anei,44.42301,26.35529
Vadu,46.60812,24.78188
Vadu,45.58685,22.94195
Vadu,44.45145,28.73642
Vădeni,45.06667,23.3
Raiu,46.2399,28.01781
Vădeni,46.06656,28.08623
Vădeni,45.36667,27.93333
Vădăstriţa,43.85,24.33333
Vădastra,43.86667,24.36667
Vădaș,46.4559,24.81939
Vad,47.52146,23.71161
Vad,47.2,23.75
Vad,47.02566,26.55156
Vad,45.7934,25.15088
Văculeşti,47.88333,26.41667
Văceşti,44.33333,25.23333
Văceni,44.06837,25.53592
Văcăşti,46.56667,23.35
Văcăreşti,44.9,24.4
Văcărești,46.46584,25.79849
Văcăreşti,44.85,25.48333
Văcărești,44.13448,25.02123
Văcăreni,45.32415,28.19512
Văcăreasca,44.84695,26.73028
Văcarea,45.11335,25.04938
Văcarea,44.9669,23.30064
Uzunu,44.14716,25.96719
Uzlina,45.07345,29.22681
Uzinele Vlăhiţa,46.35,25.51667
Uzinele Sigismund,46.45,25.4
Uzinele Noi,45.38333,21.76667
Utvin,45.71298,21.13011
Utashazu,46.56667,24.91667
Ususău,46.07063,21.81371
Uşurei,44.96667,23.3
Ușurei,44.63151,24.09201
Uspensia Mânăstire,44.83333,28.56667
Uspensia,44.83333,28.56667
Uscăci,44.60846,23.58824
Urzicuţa de Sus,44.01667,23.53333
Urzicuţa,44.01667,23.55
Urzici,46.78333,26.78333
Urziceni,47.73333,22.4
Urziceni,44.71667,26.63333
Urziceanca,44.63052,25.8424
Urzicari,45.1,24.3
Urzica Mare,44.01615,23.59722
Urzica,44.98333,23.35
Urzica,44.91257,23.83655
Urvişu de Beliu,46.51667,22.08333
Urviș de Beiuș,46.69296,22.1586
Urvind,47.06749,22.28388
Urtica,45.78333,23.68333
Ursoaia,47.27477,27.38595
Ursoaia,46.68888,26.95737
Ursoaia,46.65041,27.40424
Ursoaia,46.54949,24.22471
Ursoaia,45.77681,26.79984
Ursoaia,45.24697,26.44878
Ursoaia,44.98931,24.66572
Ursoaia,44.85982,24.12122
Ursoaia,44.813,23.21012
Ursoaia,44.5332,23.40337
Ursoaia,44.53333,23.18333
Ursoaia,44.43474,24.69524
Urșița,47.01787,27.40759
Ursiei,45.63333,23.16667
